CustomerID,Tenure,MonthlyCharges,LoginFrequency,EngagementScore,SupportTickets,Churn
7860,49,2698,2,10,6,1
7861,20,2189,19,55,5,0
7862,25,2764,23,59,6,0
7863,49,1950,21,4,4,1
7864,10,4175,19,45,1,0
7865,30,3280,5,41,3,0
7866,10,1934,19,76,3,0
7867,42,3738,18,65,5,0
7868,47,897,7,66,6,0
7869,67,1893,20,30,3,0
7870,41,4780,10,22,7,1
7871,41,4591,28,84,2,0
7872,9,481,8,26,0,0
7873,45,817,3,9,4,1
7874,1,784,14,62,9,1
7875,14,4997,1,70,8,1
7876,51,437,19,81,6,0
7877,47,4394,22,69,2,0
7878,19,2465,17,78,9,1
7879,14,624,23,21,8,1
7880,34,3349,1,74,3,1
7881,37,3780,28,79,0,0
7882,37,2533,3,3,6,1
7883,70,4475,17,11,6,1
7884,36,4324,10,59,7,1
7885,64,429,23,61,4,0
7886,31,3949,14,55,7,1
7887,1,4925,6,30,2,0
7888,8,2019,9,88,0,0
7889,69,1631,7,90,4,0
7890,37,2347,14,60,5,0
7891,40,1449,27,9,9,1
7892,17,1210,12,85,6,0
7893,39,2513,8,24,2,1
7894,33,4117,10,22,4,1
7895,58,1550,19,66,9,1
7896,61,1164,4,58,7,1
7897,30,3379,20,26,3,0
7898,51,4525,11,18,7,1
7899,54,4203,29,10,4,1
7900,6,1993,7,17,8,1
7901,29,130,14,69,5,0
7902,70,1773,12,61,4,0
7903,62,1243,2,51,5,1
7904,34,4708,5,46,3,0
7905,41,2278,27,6,3,1
7906,45,2497,7,21,4,1
7907,58,411,9,9,7,1
7908,10,2923,7,66,2,0
7909,2,849,0,83,0,1
7910,24,724,25,4,5,1
7911,52,413,17,11,1,1
7912,65,2091,9,62,5,0
7913,39,1854,4,10,2,1
7914,37,3934,16,1,8,1
7915,21,1742,26,39,4,0
7916,10,105,19,1,9,1
7917,44,1016,16,14,9,1
7918,69,163,1,31,7,1
7919,20,1482,9,43,8,1
7920,58,1828,14,44,9,1
7921,30,2674,3,30,8,1
7922,35,2464,21,29,1,0
7923,31,4186,18,61,1,0
7924,14,2260,14,78,5,0
7925,33,3677,14,3,8,1
7926,56,2611,23,6,5,1
7927,41,765,29,6,3,1
7928,66,1175,5,38,7,1
7929,68,3420,15,16,0,1
7930,33,1397,29,47,5,0
7931,11,4478,4,43,7,1
7932,67,616,12,48,8,1
7933,65,3660,13,23,6,1
7934,55,1586,13,5,6,1
7935,6,733,4,54,8,1
7936,4,2084,13,73,5,0
7937,38,1020,11,93,3,0
7938,23,847,22,73,9,1
7939,55,3884,14,3,0,1
7940,54,4713,27,73,7,1
7941,34,1750,7,96,4,0
7942,41,1226,14,15,7,1
7943,60,645,1,1,6,1
7944,41,2627,18,72,5,0
7945,35,4681,22,58,1,0
7946,60,4979,8,25,9,1
7947,51,4278,0,21,0,1
7948,3,1556,11,75,2,0
7949,12,1701,0,84,8,1
7950,26,3014,0,62,8,1
7951,41,1223,3,46,5,1
7952,39,694,17,3,6,1
7953,43,2461,12,3,8,1
7954,56,3812,16,10,8,1
7955,60,1005,10,66,2,0
7956,17,3698,25,20,5,1
7957,33,841,25,70,3,0
7958,28,1691,25,31,4,0
7959,42,2614,20,82,7,1
7960,40,1716,14,11,7,1
7961,37,1564,16,65,0,0
7962,70,1770,7,54,5,0
7963,60,3186,29,26,9,1
7964,34,4147,28,30,0,0
7965,17,4857,25,74,5,0
7966,69,4631,7,73,7,1
7967,9,4574,3,63,2,1
7968,35,4773,2,97,1,1
7969,13,4394,15,4,4,1
7970,39,2923,1,96,5,1
7971,37,2101,0,56,5,1
7972,34,3607,17,91,8,1
7973,53,4147,26,66,8,1
7974,31,2579,28,17,3,1
7975,6,2007,25,63,2,0
7976,67,4369,13,44,8,1
7977,66,3961,19,53,1,0
7978,28,4129,17,9,3,1
7979,26,482,5,85,1,0
7980,57,2517,24,96,1,0
7981,26,4710,17,5,2,1
7982,37,1166,20,75,1,0
7983,19,3285,17,26,1,0
7984,27,4500,7,24,5,1
7985,57,4267,18,84,8,1
7986,57,2390,21,44,8,1
7987,28,632,28,17,7,1
7988,28,4334,9,91,3,0
7989,2,3065,3,81,5,1
7990,34,4572,3,34,0,1
7991,17,1786,17,97,1,0
7992,30,434,5,44,6,0
7993,9,495,3,98,4,1
7994,47,2926,7,39,4,0
7995,16,3659,7,23,9,1
7996,2,3602,5,43,9,1
7997,1,4578,10,57,8,1
7998,19,2155,25,65,6,0
7999,71,3831,5,87,1,0
8000,28,1910,29,78,4,0
8001,67,3832,23,77,9,1
8002,24,1407,19,56,3,0
8003,23,2735,24,56,0,0
8004,54,4970,29,1,2,1
8005,33,407,19,61,8,1
8006,22,2082,1,86,0,1
8007,43,3606,16,14,8,1
8008,59,3017,13,72,1,0
8009,36,4177,17,90,1,0
8010,30,2086,15,56,5,0
8011,5,156,17,56,7,1
8012,8,3734,4,44,3,1
8013,68,282,24,82,5,0
8014,30,4661,11,60,2,0
8015,53,1402,28,39,4,0
8016,26,4507,11,68,5,0
8017,1,562,4,49,8,1
8018,37,3292,13,60,3,0
8019,37,3210,2,93,5,1
8020,19,1954,29,42,2,0
8021,41,901,12,22,2,1
8022,29,3129,19,84,3,0
8023,29,1598,6,8,0,1
8024,52,3070,25,95,3,0
8025,8,3783,2,40,1,1
8026,3,2977,29,58,0,0
8027,44,4982,19,18,8,1
8028,27,3002,24,47,5,0
8029,50,3747,17,93,4,0
8030,30,3790,8,35,4,0
8031,55,2750,15,43,1,0
8032,33,221,16,67,7,1
8033,68,2938,15,30,4,0
8034,42,2386,7,52,7,1
8035,38,166,29,13,6,1
8036,25,642,3,43,4,1
8037,57,2179,25,89,9,1
8038,38,3536,15,44,6,0
8039,69,388,10,55,4,0
8040,3,4961,23,55,0,0
8041,44,1461,25,58,5,0
8042,54,3919,18,17,5,1
8043,30,3783,11,26,7,1
8044,29,3102,14,3,7,1
8045,69,2700,17,91,4,0
8046,60,148,5,15,6,1
8047,50,194,1,26,4,1
8048,68,2043,24,57,0,0
8049,21,1467,12,50,0,0
8050,25,3678,5,5,9,1
8051,23,4445,22,50,3,0
8052,1,2723,23,18,5,1
8053,7,796,3,66,8,1
8054,3,4165,1,78,1,1
8055,19,3244,20,51,6,0
8056,26,1330,20,19,8,1
8057,16,294,12,92,5,0
8058,32,3307,5,60,4,0
8059,63,3098,16,7,5,1
8060,19,4411,28,40,5,0
8061,62,797,17,27,3,0
8062,55,1456,17,35,6,0
8063,29,3746,4,57,5,1
8064,63,1121,3,67,4,1
8065,4,2944,20,3,4,1
8066,31,3306,29,39,1,0
8067,2,423,20,34,9,1
8068,62,3196,1,19,8,1
8069,37,3469,0,40,9,1
8070,29,3997,9,40,3,0
8071,24,3615,12,86,4,0
8072,57,4609,7,20,5,1
8073,12,4249,18,97,3,0
8074,39,4940,4,30,7,1
8075,65,757,25,49,2,0
8076,39,1956,15,48,7,1
8077,3,3662,18,68,8,1
8078,41,4723,25,41,4,0
8079,29,2133,23,15,5,1
8080,22,3238,4,5,6,1
8081,38,598,19,13,8,1
8082,64,2485,21,10,5,1
8083,40,2802,20,65,0,0
8084,31,3591,18,48,3,0
8085,71,229,29,8,6,1
8086,18,1980,26,47,3,0
8087,34,1682,7,35,5,0
8088,38,2883,4,44,3,1
8089,23,4156,3,66,8,1
8090,11,1546,6,85,8,1
8091,11,3577,0,38,7,1
8092,21,1852,7,50,4,0
8093,67,3172,1,92,8,1
8094,45,702,25,34,6,0
8095,4,553,4,66,6,1
8096,37,4243,8,90,0,0
8097,22,4107,14,9,8,1
8098,43,260,23,56,8,1
8099,68,3704,3,90,9,1
8100,64,3770,25,78,7,1
8101,43,2534,21,76,1,0
8102,68,4912,19,26,8,1
8103,17,757,14,98,8,1
8104,31,2867,20,29,7,1
8105,45,2680,5,48,6,0
8106,43,3047,21,8,1,1
8107,3,2198,13,37,8,1
8108,39,3462,17,65,5,0
8109,20,416,11,20,1,1
8110,36,2836,6,24,3,1
8111,13,3346,4,1,8,1
8112,9,1474,18,55,5,0
8113,10,2879,9,29,1,0
8114,7,2951,12,49,7,1
8115,57,376,4,54,7,1
8116,63,3353,19,26,0,0
8117,9,3676,25,26,4,0
8118,19,3056,7,17,9,1
8119,4,2640,6,7,9,1
8120,69,4940,16,75,4,0
8121,8,3770,27,86,1,0
8122,58,4549,7,9,4,1
8123,11,884,2,44,8,1
8124,25,1755,24,51,6,0
8125,42,3274,6,15,6,1
8126,57,4286,12,26,9,1
8127,5,2994,24,47,1,0
8128,38,600,2,17,5,1
8129,19,2503,12,15,5,1
8130,18,4407,20,94,2,0
8131,66,2249,10,1,3,1
8132,25,1914,2,73,4,1
8133,4,3342,20,20,0,1
8134,38,395,19,42,4,0
8135,64,4858,10,35,6,0
8136,41,1729,27,47,3,0
8137,14,2934,29,38,6,0
8138,39,2010,16,94,2,0
8139,35,2384,23,1,2,1
8140,45,3530,12,43,7,1
8141,49,1145,3,72,6,1
8142,7,3619,19,28,5,0
8143,29,3727,29,93,5,0
8144,11,1704,10,63,1,0
8145,27,1930,14,66,7,1
8146,45,3997,10,27,0,0
8147,58,4968,4,75,3,1
8148,69,1725,20,99,8,1
8149,7,2942,12,78,9,1
8150,69,4893,11,2,2,1
8151,49,2159,3,40,8,1
8152,46,2875,15,66,3,0
8153,66,370,26,52,8,1
8154,54,3992,16,25,8,1
8155,19,1997,8,30,6,0
8156,26,1661,23,62,5,0
8157,7,3105,19,99,8,1
8158,7,4127,1,45,6,1
8159,4,2344,21,43,3,0
8160,58,868,25,64,1,0
8161,32,3785,17,91,3,0
8162,26,422,6,5,8,1
8163,60,1207,28,5,5,1
8164,10,4309,13,40,5,0
8165,13,1004,17,28,6,0
8166,49,2571,0,9,6,1
8167,5,2606,4,51,9,1
8168,47,4632,12,75,8,1
8169,34,390,12,48,2,0
8170,38,3772,27,6,4,1
8171,11,4487,8,61,3,0
8172,64,1385,7,77,9,1
8173,23,1673,2,66,9,1
8174,22,2640,1,68,7,1
8175,25,999,5,36,1,0
8176,7,3722,20,60,9,1
8177,56,2080,19,79,9,1
8178,71,4181,5,52,9,1
8179,13,3438,22,64,8,1
8180,59,3052,11,66,7,1
8181,10,4019,28,18,8,1
8182,66,2726,20,85,0,0
8183,3,1744,5,8,6,1
8184,44,617,3,29,9,1
8185,5,954,28,16,1,1
8186,6,3446,10,39,6,0
8187,51,4491,0,93,1,1
8188,54,2034,28,41,0,0
8189,42,2782,17,40,3,0
8190,15,762,23,70,9,1
8191,51,4518,2,27,4,1
8192,33,2527,10,2,9,1
8193,53,1455,27,31,1,0
8194,6,4605,4,66,5,1
8195,27,3369,2,26,0,1
8196,12,3728,14,53,0,0
8197,43,3600,26,78,4,0
8198,16,4247,17,32,6,0
8199,27,3151,14,92,5,0
8200,52,3871,8,14,4,1
8201,30,322,22,75,1,0
8202,31,1091,14,87,4,0
8203,29,160,8,1,2,1
8204,59,491,2,70,1,1
8205,33,4669,8,70,0,0
8206,4,3062,25,5,7,1
8207,33,4133,27,17,3,1
8208,39,3947,5,17,2,1
8209,28,251,13,40,6,0
8210,68,3479,13,22,6,1
8211,30,1488,21,33,6,0
8212,58,2089,19,14,2,1
8213,55,2409,3,20,2,1
8214,67,945,15,15,4,1
8215,56,4975,11,82,6,0
8216,52,3400,25,59,7,1
8217,26,3712,6,99,6,0
8218,10,1353,27,34,2,0
8219,54,2431,13,34,0,0
8220,14,564,26,63,7,1
8221,71,2381,0,46,9,1
8222,14,4093,27,9,1,1
8223,68,4309,19,66,0,0
8224,59,4680,12,86,8,1
8225,16,4126,17,34,4,0
8226,63,1282,6,74,8,1
8227,19,3304,28,91,7,1
8228,21,3678,22,66,7,1
8229,66,4613,17,19,1,1
8230,8,3145,23,45,7,1
8231,54,1342,6,36,0,0
8232,9,3771,23,9,5,1
8233,33,2033,4,73,3,1
8234,51,3528,17,75,4,0
8235,41,3951,27,72,7,1
8236,37,4785,24,17,2,1
8237,43,2658,20,15,6,1
8238,4,3221,11,43,1,0
8239,37,579,20,49,6,0
8240,59,1387,28,86,1,0
8241,49,2227,27,16,9,1
8242,34,2245,21,44,6,0
8243,69,4138,27,21,2,1
8244,28,4982,5,71,5,0
8245,40,4219,14,33,5,0
8246,22,2117,1,38,5,1
8247,30,1811,12,72,4,0
8248,43,4686,23,43,4,0
8249,50,2193,19,32,5,0
8250,6,2904,17,14,7,1
8251,70,1835,8,5,5,1
8252,19,1726,0,7,0,1
8253,22,200,12,8,1,1
8254,54,2911,11,66,9,1
8255,33,4989,17,79,5,0
8256,42,4857,6,22,0,1
8257,28,840,8,73,1,0
8258,28,3350,28,42,3,0
8259,22,4429,7,3,5,1
8260,22,1151,20,5,7,1
8261,45,1325,23,34,4,0
8262,8,1866,16,31,5,0
8263,3,396,27,9,0,1
8264,46,2624,13,94,2,0
8265,55,3710,8,51,8,1
8266,66,4635,23,89,3,0
8267,60,4188,20,99,5,0
8268,52,1022,0,7,5,1
8269,56,4279,26,16,2,1
8270,13,3868,14,75,3,0
8271,39,3999,15,7,8,1
8272,13,277,17,24,8,1
8273,11,1597,11,62,3,0
8274,12,4777,29,54,4,0
8275,47,362,9,80,4,0
8276,57,3024,16,74,5,0
8277,63,4612,26,62,2,0
8278,70,2993,17,91,6,0
8279,19,3081,9,61,6,0
8280,18,4323,6,40,2,0
8281,56,3402,0,62,1,1
8282,65,2321,23,30,7,1
8283,58,2962,25,90,0,0
8284,59,167,15,97,1,0
8285,49,3073,3,44,7,1
8286,22,3681,23,63,2,0
8287,44,501,3,84,9,1
8288,43,3948,25,70,0,0
8289,22,3164,13,7,3,1
8290,66,4120,18,85,9,1
8291,6,3345,13,52,6,0
8292,16,4013,27,66,6,0
8293,6,4790,14,48,5,0
8294,28,1675,9,8,6,1
8295,39,1311,17,91,8,1
8296,59,3718,12,95,4,0
8297,7,2879,7,17,1,1
8298,16,3113,12,69,4,0
8299,67,3232,27,98,0,0
8300,11,1469,19,85,0,0
8301,21,1341,17,82,8,1
8302,25,222,9,92,1,0
8303,13,2034,25,72,6,0
8304,54,4208,19,80,4,0
8305,21,3296,3,98,4,1
8306,35,849,4,48,9,1
8307,4,1786,17,35,6,0
8308,62,4236,21,56,7,1
8309,62,3299,25,47,5,0
8310,60,2491,26,83,4,0
8311,45,3573,12,46,3,0
8312,36,228,7,78,5,0
8313,64,247,9,96,2,0
8314,64,1668,4,71,9,1
8315,10,153,11,74,2,0
8316,32,4281,12,2,3,1
8317,41,2055,5,48,0,0
8318,71,4935,18,62,1,0
8319,15,2534,14,20,5,1
8320,16,2690,9,63,2,0
8321,24,1059,10,35,2,0
8322,26,225,0,2,0,1
8323,32,2102,0,10,4,1
8324,13,790,9,30,0,0
8325,5,761,22,65,3,0
8326,4,2283,8,28,5,0
8327,45,4021,0,56,6,1
8328,31,1068,2,52,3,1
8329,66,419,27,80,5,0
8330,22,1899,8,29,6,0
8331,36,609,3,58,4,1
8332,65,2430,22,77,9,1
8333,10,520,23,93,4,0
8334,43,655,10,11,4,1
8335,13,3161,24,19,2,1
8336,57,3470,6,50,4,0
8337,15,350,24,59,0,0
8338,70,1336,19,35,0,0
8339,21,820,10,21,2,1
8340,11,2802,13,40,0,0
8341,8,4781,13,58,8,1
8342,31,2689,9,10,9,1
8343,48,3566,7,81,4,0
8344,34,3440,15,88,6,0
8345,4,367,19,39,5,0
8346,4,1747,19,48,3,0
8347,55,1239,15,31,0,0
8348,39,2345,6,9,3,1
8349,65,4674,23,37,9,1
8350,52,941,11,79,3,0
8351,66,1666,8,21,9,1
8352,55,3728,19,6,0,1
8353,20,3316,23,65,0,0
8354,3,1775,14,15,3,1
8355,54,4404,20,92,6,0
8356,64,4279,25,77,5,0
8357,40,4345,25,13,1,1
8358,47,4624,28,7,7,1
8359,41,2704,26,46,8,1
8360,59,3456,13,30,7,1
8361,10,591,8,50,9,1
8362,6,1600,11,83,6,0
8363,16,2810,24,67,2,0
8364,16,534,15,63,7,1
8365,22,2095,11,97,8,1
8366,34,1729,11,12,3,1
8367,13,3195,6,66,3,0
8368,54,168,14,12,4,1
8369,49,1237,19,3,2,1
8370,44,3657,1,42,8,1
8371,34,3331,20,27,7,1
8372,34,2124,26,99,5,0
8373,20,2878,8,87,8,1
8374,34,2700,2,58,7,1
8375,43,4159,10,92,6,0
8376,11,4536,1,26,0,1
8377,21,959,11,74,4,0
8378,62,268,24,27,5,0
8379,42,3256,26,11,5,1
8380,15,3805,27,78,9,1
8381,26,4419,0,57,5,1
8382,61,426,11,4,7,1
8383,18,1090,24,71,1,0
8384,1,3980,28,60,8,1
8385,39,797,12,57,4,0
8386,1,4246,14,67,6,0
8387,53,3028,26,34,5,0
8388,2,3977,6,56,3,0
8389,24,3003,26,42,6,0
8390,17,3255,18,4,5,1
8391,20,4653,5,12,7,1
8392,55,762,7,78,0,0
8393,4,2105,7,79,0,0
8394,44,1234,16,92,8,1
8395,42,789,11,5,4,1
8396,15,3976,0,14,2,1
8397,11,4373,13,90,8,1
8398,29,2251,26,39,4,0
8399,27,2481,5,47,7,1
8400,65,4842,29,19,9,1
8401,39,3487,23,24,1,1
8402,44,4105,28,86,2,0
8403,68,2429,29,39,9,1
8404,19,3785,18,89,7,1
8405,37,3622,14,8,8,1
8406,39,4952,15,32,0,0
8407,50,1149,10,20,2,1
8408,5,2932,21,86,8,1
8409,37,893,19,18,1,1
8410,48,4070,15,64,4,0
8411,41,3989,18,12,0,1
8412,65,2747,27,43,1,0
8413,51,2299,22,92,6,0
8414,20,2814,12,60,7,1
8415,69,1017,25,66,1,0
8416,37,148,4,16,2,1
8417,52,2780,7,15,6,1
8418,11,3133,11,49,7,1
8419,52,777,1,28,6,1
8420,14,3553,15,91,1,0
8421,26,3655,24,88,1,0
8422,20,3552,7,69,8,1
8423,13,4753,13,18,0,1
8424,11,2937,25,64,2,0
8425,14,2586,11,31,2,0
8426,27,3771,25,78,4,0
8427,65,3897,0,10,0,1
8428,51,324,20,12,8,1
8429,30,2302,2,54,9,1
8430,62,3915,15,3,3,1
8431,45,739,22,56,1,0
8432,17,706,22,17,9,1
8433,57,3045,21,71,9,1
8434,51,4324,15,71,8,1
8435,31,4020,26,51,6,0
8436,7,4685,22,7,7,1
8437,15,3530,10,44,3,0
8438,63,1583,0,26,9,1
8439,71,1260,23,49,2,0
8440,27,3260,1,62,8,1
8441,31,4028,5,75,8,1
8442,51,3665,5,60,8,1
8443,2,4740,19,93,3,0
8444,39,3195,15,16,3,1
8445,71,2754,24,56,4,0
8446,67,1659,17,48,3,0
8447,57,3336,25,68,6,0
8448,26,811,28,97,8,1
8449,24,4846,9,45,2,0
8450,8,1887,27,11,9,1
8451,63,4814,11,60,8,1
8452,66,4672,11,71,7,1
8453,70,2762,21,38,2,0
8454,48,4815,13,31,1,0
8455,67,185,3,5,7,1
8456,58,1565,24,97,5,0
8457,9,2845,17,18,9,1
8458,18,1324,28,14,2,1
8459,42,3215,28,3,3,1
8460,69,3589,5,76,9,1
8461,16,3358,5,78,0,0
8462,21,851,16,30,5,0
8463,3,708,22,4,4,1
8464,36,2789,0,59,4,1
8465,22,2786,0,75,4,1
8466,48,3287,5,8,7,1
8467,49,3687,23,73,1,0
8468,45,4980,21,20,0,1
8469,63,855,25,96,4,0
8470,51,3647,7,6,8,1
8471,29,2722,25,36,8,1
8472,12,3500,9,29,0,0
8473,41,2476,21,20,8,1
8474,53,4675,5,24,3,1
8475,41,4641,25,6,8,1
8476,40,2626,7,6,5,1
8477,56,3173,2,68,1,1
8478,24,2392,19,44,3,0
8479,66,4760,19,86,5,0
8480,40,769,28,53,5,0
8481,31,2424,10,13,0,1
8482,59,3318,29,6,9,1
8483,14,3659,14,62,1,0
8484,13,4041,16,43,4,0
8485,63,2340,1,25,8,1
8486,8,2063,23,16,2,1
8487,38,2738,15,89,0,0
8488,26,1792,17,3,7,1
8489,50,1534,7,98,9,1
8490,59,4147,25,60,1,0
8491,71,2627,26,77,7,1
8492,67,2646,12,31,3,0
8493,41,2618,27,23,0,1
8494,37,2413,27,31,2,0
8495,48,1101,0,46,9,1
8496,18,4357,6,57,0,0
8497,66,1528,16,39,6,0
8498,44,1937,18,94,3,0
8499,61,4390,8,64,9,1
8500,51,3671,6,98,4,0
8501,25,189,19,10,8,1
8502,15,431,16,82,5,0
8503,23,2257,29,40,0,0
8504,29,2702,21,2,6,1
8505,46,757,29,81,6,0
8506,37,328,18,88,2,0
8507,29,563,11,63,4,0
8508,47,2617,15,72,5,0
8509,16,3808,9,17,1,1
8510,71,3243,27,86,5,0
8511,38,3525,2,14,5,1
8512,31,3355,11,64,3,0
8513,12,948,18,80,5,0
8514,21,2484,0,35,2,1
8515,45,780,16,78,1,0
8516,4,2806,0,14,0,1
8517,31,170,27,52,3,0
8518,63,4813,3,8,3,1
8519,44,4281,5,66,6,0
8520,71,1298,13,71,3,0
8521,17,2208,29,7,2,1
8522,3,493,13,14,8,1
8523,55,2259,6,48,3,0
8524,24,4476,17,55,0,0
8525,2,3762,4,85,4,1
8526,23,311,26,38,2,0
8527,11,2281,1,19,4,1
8528,33,1328,14,54,3,0
8529,15,4004,15,25,7,1
8530,34,715,20,91,0,0
8531,67,855,29,68,5,0
8532,37,2168,23,74,7,1
8533,37,3519,20,96,2,0
8534,27,4546,17,88,0,0
8535,59,3968,1,75,2,1
8536,54,372,22,86,3,0
8537,40,2723,3,72,1,1
8538,34,3045,15,72,0,0
8539,27,4021,23,41,2,0
8540,66,4330,20,57,1,0
8541,30,3317,22,41,7,1
8542,31,2386,12,72,4,0
8543,38,384,25,83,1,0
8544,3,2370,12,9,9,1
8545,24,4738,8,30,2,0
8546,24,4251,27,36,7,1
8547,55,3685,20,25,0,0
8548,65,2827,13,72,6,0
8549,38,3028,2,39,8,1
8550,47,2368,27,55,9,1
8551,10,1782,29,49,4,0
8552,9,1089,16,93,4,0
8553,69,2866,11,67,3,0
8554,53,3599,24,47,2,0
8555,59,2470,27,23,0,1
8556,49,454,6,28,5,0
8557,15,1514,11,1,9,1
8558,8,3485,1,91,3,1
8559,6,3106,1,21,7,1
8560,36,3555,0,2,4,1
8561,42,3369,16,2,5,1
8562,48,2938,28,23,1,1
8563,64,4533,24,39,1,0
8564,4,215,4,20,9,1
8565,71,458,16,73,6,0
8566,41,1610,0,89,6,1
8567,42,4193,2,64,1,1
8568,42,4916,21,2,7,1
8569,19,1830,9,42,8,1
8570,33,3864,4,4,5,1
8571,28,2641,22,37,6,0
8572,36,4980,5,33,7,1
8573,61,2300,21,11,7,1
8574,68,3834,19,11,9,1
8575,12,3404,9,92,0,0
8576,44,851,25,36,7,1
8577,13,147,2,26,3,1
8578,64,4929,0,71,6,1
8579,21,2364,16,83,1,0
8580,63,2964,9,73,3,0
8581,71,3798,28,34,5,0
8582,14,550,27,57,3,0
8583,19,1690,27,45,7,1
8584,25,2616,25,24,7,1
8585,8,4173,15,96,4,0
8586,13,3944,20,41,5,0
8587,29,3925,12,2,6,1
8588,57,1638,16,69,8,1
8589,32,2969,9,79,5,0
8590,53,2768,7,79,7,1
8591,34,549,22,27,5,0
8592,23,562,6,73,8,1
8593,66,3148,18,89,6,0
8594,66,2855,21,33,9,1
8595,32,4911,10,90,0,0
8596,31,766,22,24,5,1
8597,25,2709,29,81,0,0
8598,15,1706,15,74,6,0
8599,47,1993,21,98,0,0
8600,60,3748,6,84,2,0
8601,32,711,12,14,2,1
8602,54,3664,21,52,4,0
8603,45,4601,9,4,9,1
8604,43,4403,20,43,6,0
8605,31,2905,21,67,9,1
8606,48,2707,24,82,8,1
8607,71,2229,26,64,8,1
8608,70,4156,20,39,1,0
8609,18,4699,13,73,4,0
8610,55,2216,13,35,3,0
8611,52,4229,24,62,6,0
8612,30,1929,22,4,8,1
8613,11,3489,26,3,7,1
8614,28,953,22,30,9,1
8615,41,538,18,9,7,1
8616,60,4039,21,76,1,0
8617,56,4300,16,92,3,0
8618,30,2557,10,16,5,1
8619,32,3101,13,79,3,0
8620,29,4775,16,92,2,0
8621,62,4377,9,32,4,0
8622,58,2297,22,93,9,1
8623,23,2190,10,92,4,0
8624,45,344,8,45,1,0
8625,43,4996,10,4,9,1
8626,44,3955,9,36,3,0
8627,62,1416,4,82,7,1
8628,48,3713,16,23,9,1
8629,58,4497,18,17,4,1
8630,34,3347,19,80,3,0
8631,37,3822,8,86,2,0
8632,50,668,21,84,2,0
8633,66,2584,20,31,4,0
8634,12,4526,7,92,3,0
8635,47,2927,25,69,5,0
8636,48,2323,0,91,6,1
8637,68,4806,19,57,9,1
8638,49,2271,25,63,2,0
8639,1,4886,7,25,3,0
8640,9,4562,15,51,6,0
8641,43,2674,13,24,5,1
8642,70,2504,1,79,7,1
8643,65,3161,19,2,3,1
8644,37,868,19,90,1,0
8645,63,3263,4,40,6,1
8646,53,1554,17,53,7,1
8647,69,781,10,36,3,0
8648,11,2875,15,60,8,1
8649,47,2476,6,72,8,1
8650,38,3375,14,82,5,0
8651,36,356,13,76,8,1
8652,65,3909,12,86,7,1
8653,35,2089,14,49,4,0
8654,48,4128,16,54,1,0
8655,62,3397,0,92,9,1
8656,28,3122,11,12,7,1
8657,1,2942,25,29,2,0
8658,70,468,20,71,0,0
8659,69,2910,21,67,3,0
8660,42,493,27,78,4,0
8661,30,2156,4,69,1,1
8662,42,3829,1,89,1,1
8663,63,159,21,57,4,0
8664,37,1013,6,17,2,1
8665,59,4819,28,70,0,0
8666,53,4928,18,47,6,0
8667,41,1413,9,78,6,0
8668,27,4011,14,43,2,0
8669,63,2465,15,51,7,1
8670,12,669,24,77,1,0
8671,42,1460,8,57,5,0
8672,1,364,0,77,1,1
8673,62,4314,21,58,3,0
8674,70,1107,2,20,0,1
8675,7,4131,18,30,3,0
8676,31,2361,20,85,5,0
8677,55,3075,25,36,8,1
8678,40,2514,12,92,9,1
8679,47,3358,29,76,8,1
8680,38,4851,18,9,9,1
8681,49,2738,12,13,2,1
8682,27,3800,17,60,2,0
8683,4,311,15,64,5,0
8684,48,941,11,49,4,0
8685,1,4364,21,27,1,0
8686,71,1907,25,6,1,1
8687,46,1561,6,58,6,0
8688,4,2322,12,31,3,0
8689,1,2918,0,7,5,1
8690,55,3443,24,52,3,0
8691,5,2773,20,58,9,1
8692,46,4535,14,96,9,1
8693,47,364,11,69,1,0
8694,47,4475,0,79,4,1
8695,4,2052,6,13,1,1
8696,23,902,19,60,0,0
8697,47,1827,29,6,0,1
8698,16,4197,14,80,7,1
8699,40,1981,28,33,3,0
8700,58,1064,21,94,1,0
8701,68,4454,4,95,0,1
8702,53,2504,22,3,6,1
8703,52,240,5,11,4,1
8704,18,641,28,51,8,1
8705,68,1106,29,49,2,0
8706,20,2069,17,29,9,1
8707,57,590,0,47,1,1
8708,35,3587,6,19,1,1
8709,6,4099,21,89,7,1
8710,33,4522,2,65,9,1
8711,35,3799,18,13,1,1
8712,19,3649,11,43,8,1
8713,14,3820,26,49,7,1
8714,6,428,12,38,6,0
8715,6,4495,11,30,4,0
8716,30,115,28,54,9,1
8717,33,843,24,30,8,1
8718,31,2887,25,24,9,1
8719,66,3344,5,54,9,1
8720,57,2079,20,48,3,0
8721,13,1520,14,71,1,0
8722,35,2227,0,36,3,1
8723,16,621,2,71,0,1
8724,9,403,10,79,9,1
8725,25,2198,4,94,5,1
8726,22,3967,16,96,5,0
8727,13,3381,14,99,0,0
8728,27,4495,26,92,2,0
8729,9,2443,11,34,0,0
8730,59,4702,17,48,3,0
8731,3,2435,0,30,7,1
8732,17,2985,4,64,9,1
8733,70,3848,24,4,8,1
8734,19,120,15,21,5,1
8735,68,1818,7,66,4,0
8736,14,2304,1,19,6,1
8737,23,2964,0,40,5,1
8738,24,3915,15,90,4,0
8739,26,769,16,60,4,0
8740,4,4962,23,10,2,1
8741,2,4351,27,96,6,0
